       -0.30,       -0.16,        0.00

        0.25,        0.06,        0.00

        0.25,        0.06,        0.00

        0.25,        0.06,        0.00

        0.25,        0.06,        0.00

        0.25,        0.07,        0.00

        0.25,        0.07,        0.00

        0.25,        0.07,        0.00

        0.25,        0.07,        0.00

        0.25,        0.07,        0.00

        0.25,        0.07,        0.00

        0.25,        0.07,        0.00

        0.25,        0.07,        0.00

        0.25,        0.08,        0.00

        0.25,        0.08,        0.00

        0.25,        0.08,        0.00

        0.25,        0.08,        0.00

        0.25,        0.08,        0.00

        0.25,        0.08,        0.00

        0.25,        0.08,        0.00

        0.25,        0.09,        0.00

        0.25,        0.09,        0.00

        0.25,        0.09,        0.00

        0.25,        0.09,        0.00

        0.25,        0.09,        0.00

        0.25,        0.09,        0.00

        0.25,        0.09,        0.00

        0.25,        0.10,        0.00

        0.25,        0.10,        0.00

        0.25,        0.10,        0.00

        0.25,        0.10,        0.00

        0.25,        0.10,        0.00

        0.25,        0.10,        0.00

        0.25,        0.10,        0.00

        0.25,        0.10,        0.00

        0.25,        0.11,        0.00

        0.25,        0.11,        0.00

        0.25,        0.11,        0.00

        0.25,        0.11,        0.00

        0.25,        0.11,        0.00

        0.25,        0.11,        0.00

        0.25,        0.11,        0.00

        0.25,        0.12,        0.00

        0.25,        0.12,        0.00

        0.25,        0.12,        0.00

        0.25,        0.12,        0.00

        0.25,        0.12,        0.00

        0.25,        0.12,        0.00

        0.25,        0.12,        0.00

        0.25,        0.12,        0.00

        0.25,        0.13,        0.00

        0.25,        0.13,        0.00

        0.25,        0.13,        0.00

        0.25,        0.13,        0.00

        0.25,        0.13,        0.00

        0.25,        0.13,        0.00

        0.25,        0.13,        0.00

        0.25,        0.14,        0.00

        0.24,        0.14,        0.00

        0.24,        0.14,        0.00

        0.24,        0.14,        0.00

        0.24,        0.14,        0.00

        0.24,        0.14,        0.00

        0.24,        0.14,        0.00

        0.24,        0.15,        0.00

        0.24,        0.15,        0.00

