        0.25,        0.06,        0.00

        0.25,        0.06,        0.00

        0.25,        0.06,        0.00

        0.25,        0.06,        0.00

        0.25,        0.06,        0.00

        0.25,        0.07,        0.00

        0.25,        0.07,        0.00

        0.25,        0.07,        0.00

        0.25,        0.07,        0.00

        0.25,        0.07,        0.00

        0.25,        0.07,        0.00

        0.25,        0.07,        0.00

        0.25,        0.07,        0.00

        0.25,        0.08,        0.00

        0.25,        0.08,        0.00

        0.25,        0.08,        0.00

        0.25,        0.08,        0.00

        0.25,        0.08,        0.00

        0.25,        0.08,        0.00

        0.25,        0.08,        0.00

        0.25,        0.09,        0.00

        0.25,        0.09,        0.00

        0.25,        0.09,        0.00

        0.25,        0.09,        0.00

        0.25,        0.09,        0.00

        0.25,        0.09,        0.00

        0.25,        0.09,        0.00

        0.25,        0.10,        0.00

        0.25,        0.10,        0.00

        0.25,        0.10,        0.00

        0.25,        0.10,        0.00

        0.25,        0.10,        0.00

        0.25,        0.10,        0.00

        0.25,        0.10,        0.00

        0.25,        0.10,        0.00

        0.25,        0.11,        0.00

        0.25,        0.11,        0.00

        0.25,        0.11,        0.00

        0.25,        0.11,        0.00

        0.25,        0.11,        0.00

        0.25,        0.11,        0.00

        0.25,        0.11,        0.00

        0.25,        0.12,        0.00

        0.25,        0.12,        0.00

        0.25,        0.12,        0.00

        0.25,        0.12,        0.00

        0.25,        0.12,        0.00

        0.25,        0.12,        0.00

        0.25,        0.12,        0.00

        0.25,        0.12,        0.00

        0.25,        0.13,        0.00

        0.25,        0.13,        0.00

        0.25,        0.13,        0.00

        0.25,        0.13,        0.00

        0.25,        0.13,        0.00

        0.25,        0.13,        0.00

        0.25,        0.13,        0.00

        0.25,        0.14,        0.00

        0.24,        0.14,        0.00

        0.24,        0.14,        0.00

        0.24,        0.14,        0.00

        0.24,        0.14,        0.00

        0.24,        0.14,        0.00

        0.24,        0.14,        0.00

        0.24,        0.15,        0.00

        0.24,        0.15,        0.00

        0.24,        0.15,        0.00

        0.24,        0.15,        0.00

        0.24,        0.15,        0.00

        0.24,        0.15,        0.00

        0.24,        0.15,        0.00

        0.24,        0.15,        0.00

        0.24,        0.16,        0.00

        0.24,        0.16,        0.00

        0.24,        0.16,        0.00

        0.24,        0.16,        0.00

        0.24,        0.16,        0.00

        0.24,        0.16,        0.00

        0.24,        0.16,        0.00

        0.24,        0.17,        0.00

        0.24,        0.17,        0.00

        0.24,        0.17,        0.00

        0.24,        0.17,        0.00

        0.24,        0.17,        0.00

        0.24,        0.17,        0.00

        0.24,        0.17,        0.00

        0.24,        0.17,        0.00

        0.24,        0.18,        0.00

        0.24,        0.18,        0.00

        0.24,        0.18,        0.00

        0.24,        0.18,        0.00

        0.23,        0.18,        0.00

        0.23,        0.18,        0.00

        0.23,        0.18,        0.00

        0.23,        0.18,        0.00

        0.23,        0.19,        0.00

        0.23,        0.19,        0.00

        0.23,        0.19,        0.00

        0.23,        0.19,        0.00

        0.23,        0.19,        0.00

        0.23,        0.19,        0.00

        0.23,        0.19,        0.00

        0.23,        0.20,        0.00

        0.23,        0.20,        0.00

        0.23,        0.20,        0.00

        0.23,        0.20,        0.00

        0.23,        0.20,        0.00

        0.23,        0.20,        0.00

        0.23,        0.20,        0.00

        0.23,        0.20,        0.00

        0.23,        0.21,        0.00

        0.23,        0.21,        0.00

        0.23,        0.21,        0.00

        0.23,        0.21,        0.00

        0.23,        0.21,        0.00

        0.23,        0.21,        0.00

        0.22,        0.21,        0.00

        0.22,        0.21,        0.00

        0.22,        0.22,        0.00

        0.22,        0.22,        0.00

        0.22,        0.22,        0.00

        0.22,        0.22,        0.00

        0.22,        0.22,        0.00

        0.22,        0.22,        0.00

        0.22,        0.22,        0.00

        0.22,        0.22,        0.00

        0.22,        0.23,        0.00

        0.22,        0.23,        0.00

        0.22,        0.23,        0.00

        0.22,        0.23,        0.00

        0.22,        0.23,        0.00

        0.22,        0.23,        0.00

        0.22,        0.23,        0.00

        0.22,        0.23,        0.00

        0.22,        0.24,        0.00

        0.22,        0.24,        0.00

        0.22,        0.24,        0.00

        0.21,        0.24,        0.00

        0.21,        0.24,        0.00

        0.21,        0.24,        0.00

        0.21,        0.24,        0.00

        0.21,        0.24,        0.00

        0.21,        0.25,        0.00

        0.21,        0.25,        0.00

        0.21,        0.25,        0.00

        0.21,        0.25,        0.00

        0.21,        0.25,        0.00

        0.21,        0.25,        0.00

        0.21,        0.25,        0.00

        0.21,        0.25,        0.00

        0.21,        0.26,        0.00

        0.21,        0.26,        0.00

        0.21,        0.26,        0.00

        0.21,        0.26,        0.00

        0.21,        0.26,        0.00

        0.20,        0.26,        0.00

        0.20,        0.26,        0.00

        0.20,        0.26,        0.00

        0.20,        0.27,        0.00

        0.20,        0.27,        0.00

        0.20,        0.27,        0.00

        0.20,        0.27,        0.00

        0.20,        0.27,        0.00

        0.20,        0.27,        0.00

        0.20,        0.27,        0.00

        0.20,        0.27,        0.00

        0.20,        0.28,        0.00

        0.20,        0.28,        0.00

        0.20,        0.28,        0.00

        0.20,        0.28,        0.00

        0.20,        0.28,        0.00

        0.19,        0.28,        0.00

        0.19,        0.28,        0.00

        0.19,        0.28,        0.00

        0.19,        0.29,        0.00

        0.19,        0.29,        0.00

        0.19,        0.29,        0.00

        0.19,        0.29,        0.00

        0.19,        0.29,        0.00

        0.19,        0.29,        0.00

        0.19,        0.29,        0.00

        0.19,        0.29,        0.00

        0.19,        0.30,        0.00

        0.19,        0.30,        0.00

        0.19,        0.30,        0.00

        0.19,        0.30,        0.00

        0.18,        0.30,        0.00

        0.18,        0.30,        0.00

        0.18,        0.30,        0.00

        0.18,        0.30,        0.00

        0.18,        0.30,        0.00

        0.18,        0.31,        0.00

        0.18,        0.31,        0.00

        0.18,        0.31,        0.00

        0.18,        0.31,        0.00

        0.18,        0.31,        0.00

        0.18,        0.31,        0.00

        0.18,        0.31,        0.00

        0.18,        0.31,        0.00

