        0.25,        0.06

        0.25,        0.06

        0.25,        0.06

        0.25,        0.06

        0.25,        0.06

        0.25,        0.07

        0.25,        0.07

        0.25,        0.07

        0.25,        0.07

        0.25,        0.07

        0.25,        0.07

        0.25,        0.07

        0.25,        0.07

        0.25,        0.08

        0.25,        0.08

        0.25,        0.08

        0.25,        0.08

        0.25,        0.08

        0.25,        0.08

        0.25,        0.08

        0.25,        0.09

        0.25,        0.09

        0.25,        0.09

        0.25,        0.09

        0.25,        0.09

        0.25,        0.09

        0.25,        0.09

        0.25,        0.10

        0.25,        0.10

        0.25,        0.10

        0.25,        0.10

        0.25,        0.10

        0.25,        0.10

        0.25,        0.10

        0.25,        0.10

        0.25,        0.11

        0.25,        0.11

        0.25,        0.11

        0.25,        0.11

        0.25,        0.11

        0.25,        0.11

        0.25,        0.11

        0.25,        0.12

        0.25,        0.12

        0.25,        0.12

        0.25,        0.12

        0.25,        0.12

        0.25,        0.12

        0.25,        0.12

        0.25,        0.12

        0.25,        0.13

        0.25,        0.13

        0.25,        0.13

        0.25,        0.13

        0.25,        0.13

        0.25,        0.13

        0.25,        0.13

        0.25,        0.14

        0.24,        0.14

        0.24,        0.14

        0.24,        0.14

        0.24,        0.14

        0.24,        0.14

        0.24,        0.14

        0.24,        0.15

        0.24,        0.15

        0.24,        0.15

        0.24,        0.15

        0.24,        0.15

        0.24,        0.15

        0.24,        0.15

        0.24,        0.15

        0.24,        0.16

        0.24,        0.16

        0.24,        0.16

        0.24,        0.16

        0.24,        0.16

        0.24,        0.16

        0.24,        0.16

        0.24,        0.16

        0.24,        0.17

        0.24,        0.17

        0.24,        0.17

        0.24,        0.17

        0.24,        0.17

        0.24,        0.17

        0.24,        0.17

        0.24,        0.18

        0.24,        0.18

        0.24,        0.18

        0.24,        0.18

        0.23,        0.18

        0.23,        0.18

        0.23,        0.18

        0.23,        0.18

        0.23,        0.19

        0.23,        0.19

        0.23,        0.19

        0.23,        0.19

        0.23,        0.19

        0.23,        0.19

        0.23,        0.19

        0.23,        0.20

        0.23,        0.20

